month,year,sku_id,sku_name,category,subcategory,monthly_units_sold,avg_daily_sales,total_revenue,spike_percentage,spike_reason,event_type,inventory_impact,demand_trend,festival_effect,seasonal_effect,promotion_effect,weekend_effect,stockout_days,lost_sales_units,business_notes
April,2024,SKU0213,Mixer Grinder 750W,Electronics,Appliances,212,7.1,572188.0,1.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0245,Instant Upma Mix 500g,Grocery,Mixes,446,14.9,39694.0,-0.9,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0181,Bath Soap 150g,Personal Care,Bath Soaps,476,15.9,19992.0,5.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0143,Garlic 250g,Fruits & Vegetables,Vegetables,474,15.8,24648.0,-1.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0044,Cornflakes 500g,Grocery,Breakfast,515,17.2,81885.0,-9.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0290,Decorative Candles 6pcs,Household,Decorations,319,10.6,44341.0,18.1,Tamil New Year demand surge - Decorative,Festival - Tamil New Year,Adequate inventory maintained,Stable,Tamil New Year,No Summer relevance,None,3% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0234,Bluetooth Speaker Portable,Electronics,Electronics,226,7.5,316174.0,7.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0230,Pongal Pot Set,Household,Religious,242,8.1,111078.0,0.8,Tamil New Year demand surge - Religious,Festival - Tamil New Year,Low stock impact - 27 units missed opportunity,Stable,Tamil New Year,No Summer relevance,None,3% avg weekend uplift,0,27,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0115,Salted Peanuts 200g,Snacks,Nuts,777,25.9,61383.0,-4.1,Regular consumer demand,Normal Trading,Low stock impact - 63 units missed opportunity,Stable,None,No Summer relevance,None,18% avg weekend uplift,0,63,Seasonal factor: No Summer relevance
April,2024,SKU0090,Mineral Water 1L,Beverages,Beverages,1060,35.3,20140.0,17.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0108,Chocolate Cookies 200g,Snacks,Biscuits,842,28.1,66518.0,33.7,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Summer relevance,None,18% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0229,Santa Cap Free Size,Lifestyle,Clothing,461,15.4,64079.0,-4.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,7% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0225,Plastic Chairs Single,Lifestyle,Furniture,224,7.5,138656.0,-6.7,Regular consumer demand,Normal Trading,Low stock impact - 15 units missed opportunity,Stable,None,No Summer relevance,None,2% avg weekend uplift,0,15,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0259,Fresh Lime Soda 250ml,Beverages,Beverages,790,26.3,33180.0,54.9,Summer demand - Lime,Seasonal - Summer,Adequate inventory maintained,Strong Increase,None,Summer demand - Lime,None,12% avg weekend uplift,0,0,Seasonal factor: Summer demand - Lime; Significant demand spike - review forecast
April,2024,SKU0059,Green Gram 1kg,Grocery,Pulses,469,15.6,41741.0,-8.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0293,Silk Saree Combo Festival Pack,Lifestyle,Clothing,530,17.7,1960470.0,-1.9,Tamil New Year demand surge - Festival,Festival - Tamil New Year,Adequate inventory maintained,Stable,Tamil New Year,No Summer relevance,None,7% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0124,Birthday Cake 1kg,Bakery,Bakery,92,3.1,42228.0,2.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0260,Sports Drink 250ml,Beverages,Beverages,716,23.9,37232.0,19.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,12% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0103,Murukku 250g,Snacks,Traditional Snacks,329,11.0,39151.0,9.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,18% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0166,Detergent Powder 2kg,Household,Laundry,540,18.0,123660.0,-10.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Decline,None,No Summer relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0164,Dishwash Liquid 750ml,Household,Cleaning,722,24.1,100358.0,-17.0,Regular consumer demand,Normal Trading,Stockout for 3 days - lost 55 units,Moderate Decline,None,No Summer relevance,None,3% avg weekend uplift,3,55,Seasonal factor: No Summer relevance; Inventory issue: Stockout for 3 days - lost 55 units
April,2024,SKU0167,Detergent Powder 2kg,Household,Laundry,593,19.8,159517.0,-10.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Moderate Decline,None,No Summer relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0105,Banana Chips 250g,Snacks,Chips,922,30.7,82058.0,28.1,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Summer relevance,None,18% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0035,Dates Premium 500g,Grocery,Nuts,428,14.3,115132.0,18.9,Ramadan demand surge - Dates,Festival - Ramadan,Adequate inventory maintained,Stable,Ramadan,No Summer relevance,None,5% avg weekend uplift,0,0,Festival demand: Ramadan; Seasonal factor: No Summer relevance
April,2024,SKU0042,Pickle Jar 500g,Grocery,Condiments,505,16.8,60095.0,-1.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0095,Badam Milk 180ml,Beverages,Beverages,459,15.3,19278.0,17.7,Ramadan demand surge - Badam,Festival - Ramadan,Adequate inventory maintained,Stable,Ramadan,No Summer relevance,None,12% avg weekend uplift,0,0,Festival demand: Ramadan; Seasonal factor: No Summer relevance
April,2024,SKU0203,Pencil Box 10pcs,Stationery,Stationery,30,1.0,4170.0,0.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,1% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0111,Halwa Pack 500g,Snacks,Traditional Sweets,480,16.0,129120.0,33.3,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Summer relevance,None,18% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0156,Cucumber 1kg,Fruits & Vegetables,Vegetables,1288,42.9,41216.0,10.1,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,9% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0023,Rock Salt 500g,Grocery,Salt,436,14.5,13952.0,-9.2,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0002,Ponni Rice 10kg,Grocery,Rice,520,17.3,675480.0,15.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0187,Toothpaste 150g,Personal Care,Oral Care,619,20.6,44568.0,21.4,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Summer relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0275,Kitchen Towels 2 Rolls,Household,Kitchenware,766,25.5,91154.0,11.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0192,Perfume Gift Set,Personal Care,Fragrances,579,19.3,462621.0,13.5,Tamil New Year demand surge - Gift,Festival - Tamil New Year,Adequate inventory maintained,Stable,Tamil New Year,No Summer relevance,None,6% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0008,Maida Flour 1kg,Grocery,Flour,637,21.2,26754.0,-3.5,Regular consumer demand,Normal Trading,Low stock impact - 58 units missed opportunity,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,58,Seasonal factor: No Summer relevance
April,2024,SKU0239,Vitamin Supplements 30 tabs,Personal Care,Health,790,26.3,259910.0,5.3,Regular consumer demand,Normal Trading,Low stock impact - 53 units missed opportunity,Stable,None,No Summer relevance,None,6% avg weekend uplift,0,53,Seasonal factor: No Summer relevance
April,2024,SKU0160,Camphor 100g,Household,Religious,526,17.5,46814.0,-7.7,"Tamil New Year demand surge - Festival, Religious",Festival - Tamil New Year,Adequate inventory maintained,Stable,Tamil New Year,No Summer relevance,None,3% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0298,Pongal Sugar Pack 2kg,Grocery,Sweeteners,484,16.1,81796.0,7.6,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0054,Honey 500g,Grocery,Sweeteners,536,17.9,85224.0,11.7,Regular consumer demand,Normal Trading,Low stock impact - 26 units missed opportunity,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,26,Seasonal factor: No Summer relevance
April,2024,SKU0263,Frozen Veg Burger Patty 400g,Frozen Foods,Frozen Foods,214,7.1,42586.0,-10.8,Regular consumer demand,Normal Trading,Low stock impact - 23 units missed opportunity,Moderate Decline,None,No Summer relevance,None,5% avg weekend uplift,0,23,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0019,Ghee 1L,Grocery,Ghee,589,19.6,305691.0,-6.5,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0070,Ice Cream Family Pack 1L,Dairy,Frozen,648,21.6,109512.0,170.0,Summer demand - Ice Cream,Seasonal - Summer,Adequate inventory maintained,Strong Increase,None,Summer demand - Ice Cream,None,7% avg weekend uplift,0,0,Seasonal factor: Summer demand - Ice Cream; Significant demand spike - review forecast
April,2024,SKU0147,Watermelon Per Piece,Fruits & Vegetables,Fruits,1189,39.6,73718.0,98.2,Summer demand - Watermelon,Seasonal - Summer,Adequate inventory maintained,Strong Increase,None,Summer demand - Watermelon,None,9% avg weekend uplift,0,0,Seasonal factor: Summer demand - Watermelon; Significant demand spike - review forecast
April,2024,SKU0286,Dry Fruit Gift Hamper Combo,Grocery,Gift Sets,416,13.9,498784.0,26.1,Ramadan demand surge - Dry Fruit,Festival - Ramadan,Adequate inventory maintained,Moderate Increase,Ramadan,No Summer relevance,None,5% avg weekend uplift,0,0,Festival demand: Ramadan; Seasonal factor: No Summer relevance
April,2024,SKU0047,Biryani Masala 100g,Grocery,Spices,501,16.7,21042.0,19.3,Ramadan demand surge - Biryani,Festival - Ramadan,Adequate inventory maintained,Stable,Ramadan,No Summer relevance,None,5% avg weekend uplift,0,0,Festival demand: Ramadan; Seasonal factor: No Summer relevance
April,2024,SKU0182,Bath Soap 125g,Personal Care,Bath Soaps,590,19.7,36580.0,-1.7,Regular consumer demand,Normal Trading,Low stock impact - 13 units missed opportunity,Stable,None,No Summer relevance,None,6% avg weekend uplift,0,13,Seasonal factor: No Summer relevance
April,2024,SKU0183,Shampoo Sachet 6ml,Personal Care,Hair Care,865,28.8,4325.0,3.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,6% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0069,Flavored Yogurt 90g,Dairy,Dairy,90,3.0,3780.0,0.0,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0007,Wheat Flour Atta 5kg,Grocery,Atta,519,17.3,155181.0,15.3,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,5% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0276,Match Box 10pcs,Household,Household,412,13.7,9476.0,-14.2,Regular consumer demand,Normal Trading,Low stock impact - 43 units missed opportunity,Moderate Decline,None,No Summer relevance,None,3% avg weekend uplift,0,43,Seasonal factor: No Summer relevance
April,2024,SKU0096,Fruit Syrup 750ml,Beverages,Syrups,687,22.9,109233.0,14.5,Tamil New Year demand surge - Fruit,Festival - Tamil New Year,Low stock impact - 65 units missed opportunity,Stable,Tamil New Year,No Summer relevance,None,12% avg weekend uplift,0,65,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0079,Probiotic Drink 5pcs,Dairy,Beverages,94,3.1,11186.0,4.4,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,2% avg weekend uplift,0,0,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0078,Dairy Whitener 400g,Dairy,Dairy,884,29.5,122876.0,-1.8,Regular consumer demand,Normal Trading,Low stock impact - 49 units missed opportunity,Stable,None,No Summer relevance,None,7% avg weekend uplift,0,49,Seasonal factor: No Summer relevance
April,2024,SKU0116,Namkeen Mix 400g,Snacks,Traditional Snacks,571,19.0,79369.0,26.9,Regular consumer demand,Weekend/Demand Surge,Adequate inventory maintained,Moderate Increase,None,No Summer relevance,None,18% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0281,Mosquito Bat Rechargeable,Household,Pest Control,876,29.2,288204.0,16.8,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Summer relevance
April,2024,SKU0226,Saree Gift Pack Silk Blend,Lifestyle,Clothing,288,9.6,777312.0,6.7,Tamil New Year demand surge - Gift,Festival - Tamil New Year,Adequate inventory maintained,Stable,Tamil New Year,No Summer relevance,None,7% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0238,Face Mask Pack 3pcs,Personal Care,Beauty,107,3.6,24503.0,-10.8,Regular consumer demand,Normal Trading,Stockout for 2 days - lost 5 units,Moderate Decline,None,No Summer relevance,None,2% avg weekend uplift,2,5,Seasonal factor: No Summer relevance; Inventory issue: Stockout for 2 days - lost 5 units; Niche product - irregular demand pattern
April,2024,SKU0299,Ramadan Combo Kit,Grocery,Gift Sets,302,10.1,241298.0,11.9,Tamil New Year demand surge - Gift,Festival - Tamil New Year,Adequate inventory maintained,Stable,Tamil New Year,No Summer relevance,None,5% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0050,Sugar Candy 250g,Grocery,Sweeteners,544,18.1,39168.0,20.9,Tamil New Year demand surge - Festival,Festival - Tamil New Year,Adequate inventory maintained,Moderate Increase,Tamil New Year,No Summer relevance,None,5% avg weekend uplift,0,0,Festival demand: Tamil New Year; Seasonal factor: No Summer relevance
April,2024,SKU0128,Donuts 2pcs,Bakery,Bakery,245,8.2,29155.0,16.7,Regular consumer demand,Normal Trading,Adequate inventory maintained,Stable,None,No Summer relevance,None,3% avg weekend uplift,0,0,Seasonal factor: No Summer relevance; Niche product - irregular demand pattern
April,2024,SKU0272,Lunch Box Medium,Household,Kitchenware,702,23.4,188838.0,-10.0,Regular consumer demand,Normal Trading,Low stock impact - 44 units missed opportunity,Moderate Decline,None,No Summer relevance,None,3% avg weekend uplift,0,44,Seasonal factor: No Summer relevance
